Time;UR_INT;T_INT;UR_EXT;T_EXT
2024-07-20 17:22:37; 16.00; 26.00; 24.00; 25.90
2024-07-20 17:22:47; 17.00; 26.00; 25.00; 25.80
2024-07-20 17:22:57; 16.00; 26.00; 25.00; 25.80
2024-07-20 17:23:07; 16.00; 26.00; 24.00; 25.80
2024-07-20 17:23:17; 17.00; 26.00; 25.00; 25.80
2024-07-20 17:23:27; 17.00; 26.00; 25.00; 25.80
2024-07-20 17:23:37; 17.00; 26.00; 25.00; 25.80
2024-07-20 17:23:47; 18.00; 26.00; 26.00; 25.80
2024-07-20 17:23:57; 17.00; 25.00; 26.00; 25.80
2024-07-20 17:24:07; 17.00; 25.00; 25.00; 25.80
2024-07-20 17:24:17; 18.00; 25.00; 26.00; 25.80
2024-07-20 17:24:27; 17.00; 25.00; 26.00; 25.80
2024-07-20 17:24:37; 16.00; 25.00; 25.00; 25.80
2024-07-20 17:24:47; 17.00; 25.00; 25.00; 25.80
2024-07-20 17:24:58; 17.00; 25.00; 26.00; 25.80
2024-07-20 17:25:08; 17.00; 25.00; 25.00; 25.80
2024-07-20 17:25:18; 17.00; 25.00; 25.00; 25.80
2024-07-20 17:25:28; 17.00; 25.00; 25.00; 25.80
2024-07-20 17:25:38; 17.00; 25.00; 25.00; 25.80
2024-07-20 17:25:48; 16.00; 25.00; 24.00; 25.70
2024-07-20 17:25:58; 16.00; 25.00; 24.00; 25.70
2024-07-20 17:26:08; 16.00; 25.00; 24.00; 25.70
2024-07-20 17:26:18; 16.00; 25.00; 24.00; 25.70
2024-07-20 17:26:28; 16.00; 25.00; 24.00; 25.70
2024-07-20 17:26:38; 17.00; 25.00; 25.00; 25.70
2024-07-20 17:26:48; 17.00; 25.00; 25.00; 25.70
2024-07-20 17:26:58; 17.00; 25.00; 25.00; 25.70
2024-07-20 17:27:08; 17.00; 25.00; 25.00; 25.70
2024-07-20 17:27:18; 17.00; 25.00; 26.00; 25.70
2024-07-20 17:27:29; 17.00; 25.00; 25.00; 25.70
2024-07-20 17:27:39; 18.00; 25.00; 26.00; 25.70
2024-07-20 17:27:49; 18.00; 25.00; 26.00; 25.70
2024-07-20 17:27:59; 18.00; 25.00; 27.00; 25.70
2024-07-20 17:28:09; 17.00; 25.00; 26.00; 25.70
2024-07-20 17:28:19; 17.00; 25.00; 26.00; 25.70
2024-07-20 17:28:29; 17.00; 25.00; 25.00; 25.60
2024-07-20 17:28:39; 17.00; 25.00; 25.00; 25.60
2024-07-20 17:28:49; 17.00; 25.00; 25.00; 25.60
2024-07-20 17:28:59; 17.00; 25.00; 25.00; 25.60
2024-07-20 17:29:09; 18.00; 25.00; 26.00; 25.60
2024-07-20 17:29:19; 18.00; 25.00; 26.00; 25.60
2024-07-20 17:29:29; 18.00; 25.00; 26.00; 25.60
2024-07-20 17:29:39; 18.00; 25.00; 27.00; 25.60
2024-07-20 17:29:49; 17.00; 25.00; 27.00; 25.50
2024-07-20 17:30:00; 18.00; 25.00; 27.00; 25.50
2024-07-20 17:30:10; 18.00; 25.00; 28.00; 25.50
2024-07-20 17:30:20; 18.00; 25.00; 28.00; 25.50
2024-07-20 17:30:30; 18.00; 25.00; 28.00; 25.50
2024-07-20 17:30:40; 18.00; 25.00; 29.00; 25.50
2024-07-20 17:30:50; 18.00; 25.00; 29.00; 25.50
2024-07-20 17:31:00; 18.00; 25.00; 29.00; 25.50
2024-07-20 17:31:10; 18.00; 25.00; 28.00; 25.50
2024-07-20 17:31:20; 27.00; 25.00; 29.00; 25.50
2024-07-20 17:31:30; 31.00; 25.00; 28.00; 25.50
2024-07-20 17:31:40; 34.00; 25.00; 29.00; 25.50
2024-07-20 17:31:50; 18.00; 25.00; 30.00; 25.50
2024-07-20 17:32:00; 19.00; 25.00; 29.00; 25.50
2024-07-20 17:32:10; 25.00; 25.00; 29.00; 25.40
2024-07-20 17:32:20; 31.00; 25.00; 29.00; 25.40
2024-07-20 17:32:30; 22.00; 25.00; 29.00; 25.40
2024-07-20 17:32:41; 22.00; 25.00; 29.00; 25.40
2024-07-20 17:32:51; 23.00; 25.00; 29.00; 25.40
2024-07-20 17:33:01; 22.00; 25.00; 29.00; 25.40
2024-07-20 17:33:11; 24.00; 25.00; 29.00; 25.30
2024-07-20 17:33:21; 29.00; 25.00; 29.00; 25.30
2024-07-20 17:33:31; 29.00; 25.00; 29.00; 25.30
2024-07-20 17:33:41; 30.00; 25.00; 29.00; 25.30
2024-07-20 17:33:51; 29.00; 25.00; 29.00; 25.30
2024-07-20 17:34:01; 18.00; 25.00; 28.00; 25.30
2024-07-20 17:34:11; 18.00; 25.00; 28.00; 25.30
2024-07-20 17:34:21; 18.00; 25.00; 29.00; 25.30
2024-07-20 17:34:31; 18.00; 25.00; 29.00; 25.30
2024-07-20 17:34:41; 18.00; 25.00; 29.00; 25.30
2024-07-20 17:34:51; 27.00; 25.00; 29.00; 25.30
2024-07-20 17:35:01; 32.00; 25.00; 29.00; 25.30
2024-07-20 17:35:12; 32.00; 25.00; 28.00; 25.20
2024-07-20 17:35:22; 30.00; 24.00; 29.00; 25.20
2024-07-20 17:35:32; 20.00; 24.00; 29.00; 25.20
2024-07-20 17:35:42; 24.00; 24.00; 28.00; 25.20
2024-07-20 17:35:52; 31.00; 24.00; 28.00; 25.20
2024-07-20 17:36:02; 31.00; 24.00; 29.00; 25.20
2024-07-20 17:36:12; 26.00; 24.00; 29.00; 25.10
2024-07-20 17:36:22; 30.00; 24.00; 29.00; 25.10
2024-07-20 17:36:32; 30.00; 24.00; 29.00; 25.10
2024-07-20 17:36:42; 19.00; 24.00; 29.00; 25.10
2024-07-20 17:36:52; 30.00; 24.00; 29.00; 25.10
2024-07-20 17:37:02; 33.00; 24.00; 29.00; 25.10
2024-07-20 17:37:12; 30.00; 24.00; 29.00; 25.10
2024-07-20 17:37:22; 31.00; 24.00; 30.00; 25.10
2024-07-20 17:37:32; 32.00; 24.00; 30.00; 25.10
2024-07-20 17:37:43; 32.00; 24.00; 30.00; 25.10
2024-07-20 17:37:53; 32.00; 24.00; 30.00; 25.10
2024-07-20 17:38:03; 34.00; 24.00; 30.00; 25.00
2024-07-20 17:38:13; 40.00; 24.00; 30.00; 25.00
2024-07-20 17:38:23; 41.00; 24.00; 32.00; 25.00
2024-07-20 17:38:33; 40.00; 24.00; 33.00; 25.00
2024-07-20 17:38:43; 36.00; 24.00; 32.00; 25.00
2024-07-20 17:38:53; 32.00; 24.00; 31.00; 25.00
2024-07-20 17:39:03; 32.00; 24.00; 30.00; 25.00
2024-07-20 17:39:13; 36.00; 24.00; 30.00; 25.00
2024-07-20 17:39:23; 40.00; 24.00; 31.00; 25.00
2024-07-20 17:39:33; 32.00; 24.00; 31.00; 25.00
2024-07-20 17:39:43; 35.00; 24.00; 31.00; 25.00
2024-07-20 17:39:53; 40.00; 24.00; 31.00; 24.90
2024-07-20 17:40:03; 39.00; 24.00; 31.00; 24.90
2024-07-20 17:40:14; 37.00; 24.00; 31.00; 24.90
2024-07-20 17:40:24; 40.00; 24.00; 31.00; 24.90
2024-07-20 17:40:34; 34.00; 24.00; 31.00; 24.90
2024-07-20 17:40:44; 39.00; 24.00; 31.00; 24.90
2024-07-20 17:40:54; 36.00; 24.00; 31.00; 24.80
2024-07-20 17:41:04; 34.00; 24.00; 31.00; 24.80
2024-07-20 17:41:14; 35.00; 24.00; 31.00; 24.80
2024-07-20 17:41:24; 36.00; 24.00; 31.00; 24.80
2024-07-20 17:41:34; 37.00; 24.00; 32.00; 24.80
2024-07-20 17:41:44; 40.00; 24.00; 32.00; 24.80
2024-07-20 17:41:54; 38.00; 24.00; 32.00; 24.80
2024-07-20 17:42:04; 39.00; 24.00; 32.00; 24.80
2024-07-20 17:42:14; 41.00; 24.00; 32.00; 24.80
2024-07-20 17:42:24; 40.00; 24.00; 32.00; 24.80
2024-07-20 17:42:34; 40.00; 24.00; 32.00; 24.80
2024-07-20 17:42:44; 38.00; 24.00; 32.00; 24.80
2024-07-20 17:42:55; 39.00; 24.00; 33.00; 24.80
2024-07-20 17:43:05; 42.00; 24.00; 33.00; 24.70
2024-07-20 17:43:15; 41.00; 24.00; 33.00; 24.70
2024-07-20 17:43:25; 40.00; 24.00; 33.00; 24.70
2024-07-20 17:43:35; 40.00; 24.00; 33.00; 24.70
2024-07-20 17:43:45; 40.00; 24.00; 33.00; 24.70
2024-07-20 17:43:55; 41.00; 24.00; 33.00; 24.70
2024-07-20 17:44:05; 40.00; 24.00; 33.00; 24.70
2024-07-20 17:44:15; 40.00; 24.00; 33.00; 24.70
2024-07-20 17:44:25; 41.00; 24.00; 33.00; 24.70
2024-07-20 17:44:35; 44.00; 24.00; 34.00; 24.70
2024-07-20 17:44:45; 44.00; 24.00; 35.00; 24.70
2024-07-20 17:44:55; 45.00; 24.00; 37.00; 24.70
2024-07-20 17:45:05; 47.00; 24.00; 37.00; 24.60
2024-07-20 17:45:15; 46.00; 24.00; 38.00; 24.60
2024-07-20 17:45:26; 45.00; 24.00; 38.00; 24.60
2024-07-20 17:45:36; 45.00; 24.00; 38.00; 24.60
2024-07-20 17:45:46; 45.00; 24.00; 38.00; 24.60
2024-07-20 17:45:56; 44.00; 24.00; 37.00; 24.60
2024-07-20 17:46:06; 43.00; 24.00; 36.00; 24.50
2024-07-20 17:46:16; 41.00; 24.00; 35.00; 24.50
2024-07-20 17:46:26; 39.00; 24.00; 35.00; 24.50
2024-07-20 17:46:36; 40.00; 24.00; 34.00; 24.50
2024-07-20 17:46:46; 38.00; 24.00; 34.00; 24.50
2024-07-20 17:46:56; 40.00; 24.00; 33.00; 24.50
2024-07-20 17:47:06; 40.00; 24.00; 33.00; 24.50
2024-07-20 17:47:16; 41.00; 24.00; 34.00; 24.50
2024-07-20 17:47:26; 43.00; 24.00; 34.00; 24.50
2024-07-20 17:47:36; 43.00; 24.00; 34.00; 24.50
2024-07-20 17:47:46; 43.00; 24.00; 34.00; 24.50
2024-07-20 17:47:57; 44.00; 24.00; 35.00; 24.50
2024-07-20 17:48:07; 45.00; 24.00; 35.00; 24.50
2024-07-20 17:48:17; 46.00; 24.00; 36.00; 24.50
2024-07-20 17:48:27; 45.00; 24.00; 36.00; 24.50
2024-07-20 17:48:37; 44.00; 24.00; 37.00; 24.50
2024-07-20 17:48:47; 44.00; 24.00; 37.00; 24.50
2024-07-20 17:48:57; 42.00; 24.00; 36.00; 24.40
2024-07-20 17:49:07; 41.00; 24.00; 36.00; 24.40
2024-07-20 17:49:17; 43.00; 24.00; 35.00; 24.40
2024-07-20 17:49:27; 43.00; 24.00; 35.00; 24.40
2024-07-20 17:49:37; 43.00; 24.00; 35.00; 24.40
2024-07-20 17:49:47; 45.00; 24.00; 35.00; 24.40
2024-07-20 17:49:57; 47.00; 24.00; 36.00; 24.40
2024-07-20 17:50:07; 48.00; 24.00; 37.00; 24.40
2024-07-20 17:50:17; 47.00; 24.00; 38.00; 24.40
2024-07-20 17:50:27; 48.00; 24.00; 38.00; 24.40
2024-07-20 17:50:38; 47.00; 24.00; 39.00; 24.40
2024-07-20 17:50:48; 48.00; 24.00; 40.00; 24.40
2024-07-20 17:50:58; 47.00; 24.00; 40.00; 24.30
2024-07-20 17:51:08; 47.00; 24.00; 40.00; 24.30
2024-07-20 17:51:18; 47.00; 24.00; 40.00; 24.30
2024-07-20 17:51:28; 46.00; 24.00; 39.00; 24.20
2024-07-20 17:51:38; 47.00; 24.00; 39.00; 24.20
2024-07-20 17:51:48; 46.00; 24.00; 39.00; 24.20
2024-07-20 17:51:58; 45.00; 24.00; 39.00; 24.20
2024-07-20 17:52:08; 45.00; 24.00; 39.00; 24.20
2024-07-20 17:52:18; 45.00; 24.00; 39.00; 24.20
2024-07-20 17:52:28; 45.00; 24.00; 39.00; 24.20
2024-07-20 17:52:38; 45.00; 24.00; 39.00; 24.20
2024-07-20 17:52:48; 47.00; 24.00; 40.00; 24.20
2024-07-20 17:52:58; 46.00; 24.00; 40.00; 24.20
2024-07-20 17:53:09; 45.00; 24.00; 40.00; 24.20
2024-07-20 17:53:19; 45.00; 24.00; 40.00; 24.20
2024-07-20 17:53:29; 45.00; 24.00; 40.00; 24.20
2024-07-20 17:53:39; 48.00; 24.00; 40.00; 24.20
2024-07-20 17:53:49; 48.00; 24.00; 41.00; 24.10
2024-07-20 17:53:59; 48.00; 24.00; 41.00; 24.10
2024-07-20 17:54:09; 48.00; 23.00; 41.00; 24.10
2024-07-20 17:54:19; 47.00; 23.00; 41.00; 24.10
2024-07-20 17:54:29; 46.00; 23.00; 41.00; 24.10
2024-07-20 17:54:39; 46.00; 23.00; 40.00; 24.10
2024-07-20 17:54:49; 46.00; 23.00; 40.00; 24.10
2024-07-20 17:54:59; 47.00; 23.00; 40.00; 24.10
2024-07-20 17:55:09; 49.00; 23.00; 40.00; 24.10
2024-07-20 17:55:19; 50.00; 23.00; 41.00; 24.10
2024-07-20 17:55:29; 48.00; 23.00; 42.00; 24.10
2024-07-20 17:55:40; 47.00; 23.00; 42.00; 24.00
2024-07-20 17:55:50; 48.00; 23.00; 42.00; 24.00
2024-07-20 17:56:00; 47.00; 23.00; 41.00; 24.00
2024-07-20 17:56:10; 47.00; 23.00; 41.00; 24.00
2024-07-20 17:56:20; 46.00; 23.00; 41.00; 24.00
2024-07-20 17:56:30; 45.00; 23.00; 40.00; 24.00
2024-07-20 17:56:40; 45.00; 23.00; 40.00; 24.00
2024-07-20 17:56:50; 44.00; 23.00; 39.00; 24.00
2024-07-20 17:57:00; 44.00; 23.00; 39.00; 23.90
2024-07-20 17:57:10; 44.00; 23.00; 39.00; 23.90
2024-07-20 17:57:20; 44.00; 23.00; 38.00; 23.90
2024-07-20 17:57:30; 44.00; 23.00; 38.00; 23.90
2024-07-20 17:57:40; 44.00; 23.00; 38.00; 23.90
2024-07-20 17:57:50; 45.00; 23.00; 38.00; 23.90
2024-07-20 17:58:00; 44.00; 23.00; 38.00; 23.90
2024-07-20 17:58:10; 45.00; 23.00; 38.00; 23.90
2024-07-20 17:58:21; 45.00; 23.00; 38.00; 23.90
2024-07-20 17:58:31; 45.00; 23.00; 38.00; 23.90
2024-07-20 17:58:41; 44.00; 23.00; 38.00; 23.80
2024-07-20 17:58:51; 44.00; 23.00; 38.00; 23.80
2024-07-20 17:59:01; 45.00; 23.00; 38.00; 23.80
2024-07-20 17:59:11; 44.00; 23.00; 38.00; 23.80
2024-07-20 17:59:21; 44.00; 23.00; 38.00; 23.80
2024-07-20 17:59:31; 43.00; 23.00; 37.00; 23.80
2024-07-20 17:59:41; 43.00; 23.00; 37.00; 23.80
2024-07-20 17:59:51; 43.00; 23.00; 37.00; 23.70
2024-07-20 18:00:01; 43.00; 23.00; 37.00; 23.70
2024-07-20 18:00:11; 42.00; 23.00; 36.00; 23.70
2024-07-20 18:00:21; 40.00; 23.00; 36.00; 23.60
2024-07-20 18:00:31; 41.00; 23.00; 36.00; 23.60
2024-07-20 18:00:41; 40.00; 23.00; 36.00; 23.60
2024-07-20 18:00:52; 41.00; 23.00; 36.00; 23.60
2024-07-20 18:01:02; 41.00; 23.00; 36.00; 23.60
2024-07-20 18:01:12; 42.00; 23.00; 36.00; 23.60
2024-07-20 18:01:22; 42.00; 23.00; 36.00; 23.60
2024-07-20 18:01:32; 43.00; 23.00; 36.00; 23.60
2024-07-20 18:01:42; 42.00; 23.00; 37.00; 23.60
2024-07-20 18:01:52; 42.00; 23.00; 37.00; 23.50
2024-07-20 18:02:02; 42.00; 23.00; 37.00; 23.50
2024-07-20 18:02:12; 40.00; 23.00; 36.00; 23.50
2024-07-20 18:02:22; 40.00; 23.00; 36.00; 23.50
2024-07-20 18:02:32; 40.00; 23.00; 36.00; 23.50
2024-07-20 18:02:42; 40.00; 23.00; 36.00; 23.50
2024-07-20 18:02:52; 39.00; 23.00; 36.00; 23.50
2024-07-20 18:03:02; 40.00; 23.00; 35.00; 23.40
2024-07-20 18:03:12; 40.00; 23.00; 35.00; 23.40
2024-07-20 18:03:23; 41.00; 23.00; 36.00; 23.40
2024-07-20 18:03:33; 43.00; 23.00; 37.00; 23.40
2024-07-20 18:03:43; 43.00; 23.00; 38.00; 23.40
2024-07-20 18:03:53; 43.00; 23.00; 39.00; 23.40
2024-07-20 18:04:03; 42.00; 23.00; 39.00; 23.40
2024-07-20 18:04:13; 42.00; 23.00; 38.00; 23.40
2024-07-20 18:04:23; 42.00; 23.00; 37.00; 23.40
2024-07-20 18:04:33; 43.00; 23.00; 37.00; 23.40
2024-07-20 18:04:43; 43.00; 23.00; 37.00; 23.30
2024-07-20 18:04:53; 43.00; 23.00; 37.00; 23.30
2024-07-20 18:05:03; 43.00; 22.00; 37.00; 23.30
2024-07-20 18:05:13; 44.00; 22.00; 37.00; 23.30
2024-07-20 18:05:23; 44.00; 22.00; 37.00; 23.30
2024-07-20 18:05:33; 42.00; 23.00; 37.00; 23.30
2024-07-20 18:05:43; 43.00; 22.00; 36.00; 23.30
2024-07-20 18:05:54; 42.00; 22.00; 36.00; 23.30
2024-07-20 18:06:04; 40.00; 22.00; 36.00; 23.30
2024-07-20 18:06:14; 41.00; 22.00; 36.00; 23.20
2024-07-20 18:06:24; 41.00; 22.00; 36.00; 23.20
2024-07-20 18:06:34; 42.00; 22.00; 36.00; 23.20
2024-07-20 18:06:44; 42.00; 22.00; 36.00; 23.20
2024-07-20 18:06:54; 42.00; 22.00; 36.00; 23.20
2024-07-20 18:07:04; 42.00; 22.00; 36.00; 23.10
2024-07-20 18:07:14; 42.00; 22.00; 37.00; 23.10
2024-07-20 18:07:24; 43.00; 22.00; 37.00; 23.00
2024-07-20 18:07:34; 43.00; 22.00; 37.00; 23.00
2024-07-20 18:07:44; 41.00; 22.00; 37.00; 23.00
2024-07-20 18:07:54; 41.00; 22.00; 37.00; 23.00
2024-07-20 18:08:04; 41.00; 22.00; 37.00; 23.00
2024-07-20 18:08:14; 41.00; 22.00; 36.00; 23.00
2024-07-20 18:08:25; 42.00; 22.00; 36.00; 23.00
2024-07-20 18:08:35; 42.00; 22.00; 36.00; 22.90
2024-07-20 18:08:45; 43.00; 22.00; 37.00; 22.90
2024-07-20 18:08:55; 42.00; 22.00; 37.00; 22.90
2024-07-20 18:09:05; 42.00; 22.00; 37.00; 22.90
2024-07-20 18:09:15; 42.00; 22.00; 37.00; 22.90
2024-07-20 18:09:25; 43.00; 22.00; 37.00; 22.90
2024-07-20 18:09:35; 43.00; 22.00; 37.00; 22.90
2024-07-20 18:09:45; 43.00; 22.00; 37.00; 22.90
2024-07-20 18:09:55; 42.00; 22.00; 37.00; 22.90
2024-07-20 18:10:05; 41.00; 22.00; 37.00; 22.90
2024-07-20 18:10:15; 42.00; 22.00; 36.00; 22.90
2024-07-20 18:10:25; 42.00; 22.00; 36.00; 22.90
2024-07-20 18:10:35; 42.00; 22.00; 36.00; 22.90
2024-07-20 18:10:45; 43.00; 22.00; 36.00; 22.90
2024-07-20 18:10:55; 43.00; 22.00; 36.00; 22.90
2024-07-20 18:11:06; 43.00; 22.00; 37.00; 22.90
2024-07-20 18:11:16; 43.00; 22.00; 37.00; 22.90
2024-07-20 18:11:26; 44.00; 22.00; 37.00; 22.80
2024-07-20 18:11:36; 44.00; 22.00; 37.00; 22.80
2024-07-20 18:11:46; 43.00; 22.00; 38.00; 22.80
2024-07-20 18:11:56; 43.00; 22.00; 37.00; 22.80
2024-07-20 18:12:06; 43.00; 22.00; 38.00; 22.70
2024-07-20 18:12:16; 43.00; 22.00; 38.00; 22.70
2024-07-20 18:12:26; 43.00; 22.00; 38.00; 22.70
2024-07-20 18:12:36; 44.00; 22.00; 38.00; 22.70
2024-07-20 18:12:46; 44.00; 22.00; 38.00; 22.70
2024-07-20 18:12:56; 44.00; 22.00; 38.00; 22.70
2024-07-20 18:13:06; 44.00; 22.00; 38.00; 22.70
2024-07-20 18:13:16; 43.00; 22.00; 38.00; 22.70
2024-07-20 18:13:26; 43.00; 22.00; 38.00; 22.70
2024-07-20 18:13:37; 43.00; 22.00; 38.00; 22.70
2024-07-20 18:13:47; 43.00; 22.00; 38.00; 22.70
2024-07-20 18:13:57; 43.00; 22.00; 38.00; 22.60
2024-07-20 18:14:07; 43.00; 22.00; 38.00; 22.60
2024-07-20 18:14:17; 43.00; 22.00; 38.00; 22.60
2024-07-20 18:14:27; 43.00; 22.00; 38.00; 22.60
2024-07-20 18:14:37; 44.00; 22.00; 38.00; 22.60
2024-07-20 18:14:47; 44.00; 22.00; 38.00; 22.50
2024-07-20 18:14:57; 44.00; 22.00; 38.00; 22.50
2024-07-20 18:15:07; 43.00; 22.00; 38.00; 22.50
2024-07-20 18:15:17; 43.00; 22.00; 38.00; 22.50
2024-07-20 18:15:27; 43.00; 22.00; 38.00; 22.50
2024-07-20 18:15:37; 43.00; 22.00; 38.00; 22.50
2024-07-20 18:15:47; 44.00; 22.00; 38.00; 22.50
2024-07-20 18:15:57; 44.00; 22.00; 38.00; 22.50
2024-07-20 18:16:08; 44.00; 22.00; 38.00; 22.50
2024-07-20 18:16:18; 44.00; 22.00; 38.00; 22.50
2024-07-20 18:16:28; 43.00; 22.00; 38.00; 22.50
2024-07-20 18:16:38; 44.00; 22.00; 38.00; 22.50
2024-07-20 18:16:48; 44.00; 22.00; 38.00; 22.50
2024-07-20 18:16:58; 44.00; 22.00; 38.00; 22.50
2024-07-20 18:17:08; 45.00; 22.00; 39.00; 22.50
2024-07-20 18:17:18; 45.00; 22.00; 39.00; 22.50
2024-07-20 18:17:28; 45.00; 22.00; 40.00; 22.50
2024-07-20 18:17:38; 44.00; 22.00; 40.00; 22.50
2024-07-20 18:17:48; 44.00; 22.00; 39.00; 22.50
2024-07-20 18:17:58; 44.00; 22.00; 39.00; 22.50
2024-07-20 18:18:08; 44.00; 22.00; 39.00; 22.50
2024-07-20 18:18:18; 44.00; 22.00; 39.00; 22.50
2024-07-20 18:18:28; 44.00; 22.00; 39.00; 22.50
2024-07-20 18:18:39; 44.00; 22.00; 39.00; 22.40
2024-07-20 18:18:49; 45.00; 22.00; 39.00; 22.40
2024-07-20 18:18:59; 45.00; 22.00; 39.00; 22.40
2024-07-20 18:19:09; 45.00; 22.00; 39.00; 22.40
2024-07-20 18:19:19; 45.00; 22.00; 39.00; 22.40
2024-07-20 18:19:29; 45.00; 22.00; 40.00; 22.40
2024-07-20 18:19:39; 45.00; 22.00; 40.00; 22.40
2024-07-20 18:19:49; 45.00; 22.00; 40.00; 22.40
2024-07-20 18:19:59; 45.00; 22.00; 40.00; 22.40
2024-07-20 18:20:09; 45.00; 22.00; 40.00; 22.40
2024-07-20 18:20:19; 46.00; 22.00; 40.00; 22.40
2024-07-20 18:20:29; 45.00; 22.00; 40.00; 22.40
2024-07-20 18:20:39; 46.00; 22.00; 40.00; 22.40
2024-07-20 18:20:49; 46.00; 22.00; 40.00; 22.40
2024-07-20 18:20:59; 45.00; 22.00; 40.00; 22.40
2024-07-20 18:21:09; 46.00; 22.00; 40.00; 22.30
2024-07-20 18:21:20; 45.00; 22.00; 40.00; 22.30
2024-07-20 18:21:30; 46.00; 22.00; 40.00; 22.30
2024-07-20 18:21:40; 45.00; 22.00; 41.00; 22.30
2024-07-20 18:21:50; 45.00; 22.00; 41.00; 22.30
2024-07-20 18:22:00; 45.00; 22.00; 40.00; 22.20
2024-07-20 18:22:10; 46.00; 22.00; 40.00; 22.20
2024-07-20 18:22:20; 46.00; 22.00; 40.00; 22.20
2024-07-20 18:22:30; 45.00; 22.00; 40.00; 22.20
2024-07-20 18:22:40; 45.00; 22.00; 40.00; 22.20
2024-07-20 18:22:50; 45.00; 22.00; 40.00; 22.20
2024-07-20 18:23:00; 45.00; 22.00; 40.00; 22.20
2024-07-20 18:23:10; 45.00; 22.00; 40.00; 22.20
2024-07-20 18:23:20; 45.00; 22.00; 40.00; 22.20
2024-07-20 18:23:30; 45.00; 22.00; 40.00; 22.20
2024-07-20 18:23:40; 44.00; 22.00; 40.00; 22.20
2024-07-20 18:23:51; 44.00; 22.00; 39.00; 22.20
2024-07-20 18:24:01; 44.00; 22.00; 39.00; 22.20
2024-07-20 18:24:11; 45.00; 22.00; 39.00; 22.20
2024-07-20 18:24:21; 45.00; 22.00; 40.00; 22.10
2024-07-20 18:24:31; 45.00; 22.00; 40.00; 22.10
2024-07-20 18:24:41; 45.00; 22.00; 40.00; 22.10
2024-07-20 18:24:51; 45.00; 22.00; 40.00; 22.10
2024-07-20 18:25:01; 45.00; 22.00; 40.00; 22.10
2024-07-20 18:25:11; 45.00; 21.00; 40.00; 22.10
2024-07-20 18:25:21; 45.00; 21.00; 40.00; 22.10
2024-07-20 18:25:31; 45.00; 21.00; 40.00; 22.10
2024-07-20 18:25:41; 44.00; 21.00; 40.00; 22.10
2024-07-20 18:25:51; 45.00; 21.00; 40.00; 22.00
2024-07-20 18:26:01; 44.00; 21.00; 40.00; 22.00
2024-07-20 18:26:11; 44.00; 21.00; 40.00; 22.00
2024-07-20 18:26:22; 45.00; 21.00; 40.00; 22.00
2024-07-20 18:26:32; 45.00; 21.00; 40.00; 22.00
2024-07-20 18:26:42; 45.00; 21.00; 40.00; 22.00
2024-07-20 18:26:52; 47.00; 21.00; 40.00; 22.00
2024-07-20 18:27:02; 47.00; 21.00; 41.00; 22.00
2024-07-20 18:27:12; 46.00; 21.00; 41.00; 22.00
2024-07-20 18:27:22; 46.00; 21.00; 41.00; 22.00
2024-07-20 18:27:32; 45.00; 21.00; 40.00; 21.90
2024-07-20 18:27:42; 45.00; 21.00; 40.00; 21.90
2024-07-20 18:27:52; 45.00; 21.00; 40.00; 21.90
2024-07-20 18:28:02; 45.00; 21.00; 40.00; 21.90
2024-07-20 18:28:12; 44.00; 21.00; 39.00; 21.90
2024-07-20 18:28:22; 45.00; 21.00; 40.00; 21.90
2024-07-20 18:28:32; 45.00; 21.00; 40.00; 21.90
2024-07-20 18:28:42; 45.00; 21.00; 40.00; 21.90
2024-07-20 18:28:52; 46.00; 21.00; 40.00; 21.90
2024-07-20 18:29:03; 46.00; 21.00; 41.00; 21.90
2024-07-20 18:29:13; 44.00; 21.00; 40.00; 21.90
2024-07-20 18:29:23; 45.00; 21.00; 40.00; 21.90
2024-07-20 18:29:33; 44.00; 21.00; 39.00; 21.80
2024-07-20 18:29:43; 45.00; 21.00; 39.00; 21.80
2024-07-20 18:29:53; 45.00; 21.00; 39.00; 21.80
2024-07-20 18:30:03; 45.00; 21.00; 39.00; 21.90
2024-07-20 18:30:13; 45.00; 21.00; 39.00; 21.90
2024-07-20 18:30:23; 45.00; 21.00; 40.00; 21.90
2024-07-20 18:30:33; 45.00; 21.00; 40.00; 21.90
2024-07-20 18:30:43; 45.00; 21.00; 39.00; 21.90
2024-07-20 18:30:53; 45.00; 21.00; 39.00; 21.90
2024-07-20 18:31:03; 45.00; 21.00; 39.00; 21.90
2024-07-20 18:31:13; 44.00; 21.00; 39.00; 21.90
2024-07-20 18:31:23; 45.00; 21.00; 39.00; 21.90
2024-07-20 18:31:34; 44.00; 21.00; 39.00; 21.90
2024-07-20 18:31:44; 44.00; 21.00; 39.00; 21.80
2024-07-20 18:31:54; 45.00; 21.00; 39.00; 21.80
2024-07-20 18:32:04; 45.00; 21.00; 39.00; 21.80
2024-07-20 18:32:14; 45.00; 22.00; 39.00; 21.80
2024-07-20 18:32:24; 45.00; 21.00; 40.00; 21.80
2024-07-20 18:32:34; 45.00; 21.00; 40.00; 21.80
2024-07-20 18:32:44; 45.00; 22.00; 40.00; 21.80
2024-07-20 18:32:54; 45.00; 22.00; 40.00; 21.80
2024-07-20 18:33:04; 45.00; 22.00; 40.00; 21.90
2024-07-20 18:33:14; 45.00; 22.00; 40.00; 21.90
2024-07-20 18:33:24; 44.00; 22.00; 40.00; 21.90
