Time;UR_INT;T_INT;UR_EXT;T_EXT
2024-07-18 12:58:59; 49.00; 28.00; 40.00; 28.70
2024-07-18 12:59:09; 49.00; 28.00; 40.00; 28.70
2024-07-18 12:59:19; 49.00; 28.00; 40.00; 28.70
2024-07-18 12:59:29; 47.00; 28.00; 40.00; 28.60
2024-07-18 12:59:39; 47.00; 28.00; 40.00; 28.50
2024-07-18 12:59:50; 47.00; 28.00; 39.00; 28.30
2024-07-18 13:00:00; 47.00; 28.00; 39.00; 28.20
2024-07-18 13:00:10; 47.00; 28.00; 40.00; 28.20
2024-07-18 13:00:20; 47.00; 28.00; 40.00; 28.20
2024-07-18 13:00:30; 47.00; 28.00; 40.00; 28.20
2024-07-18 13:00:40; 47.00; 28.00; 40.00; 28.20
2024-07-18 13:00:50; 48.00; 28.00; 40.00; 28.20
2024-07-18 13:01:00; 47.00; 28.00; 40.00; 28.20
2024-07-18 13:01:10; 47.00; 28.00; 40.00; 28.10
2024-07-18 13:01:20; 46.00; 28.00; 40.00; 28.00
2024-07-18 13:01:30; 47.00; 28.00; 39.00; 27.80
2024-07-18 13:01:40; 46.00; 28.00; 39.00; 27.70
2024-07-18 13:01:50; 47.00; 28.00; 40.00; 27.60
2024-07-18 13:02:00; 48.00; 28.00; 41.00; 27.60
2024-07-18 13:02:10; 47.00; 28.00; 40.00; 27.60
2024-07-18 13:02:20; 47.00; 28.00; 40.00; 27.60
2024-07-18 13:02:31; 47.00; 28.00; 40.00; 27.60
2024-07-18 13:02:41; 47.00; 28.00; 40.00; 27.60
2024-07-18 13:02:51; 48.00; 28.00; 41.00; 27.60
2024-07-18 13:03:01; 47.00; 28.00; 41.00; 27.60
2024-07-18 13:03:11; 49.00; 28.00; 41.00; 27.60
2024-07-18 13:03:21; 49.00; 28.00; 41.00; 27.70
2024-07-18 13:03:31; 52.00; 28.00; 41.00; 27.70
2024-07-18 13:03:41; 49.00; 28.00; 41.00; 27.80
2024-07-18 13:03:51; 48.00; 28.00; 41.00; 27.90
2024-07-18 13:04:01; 47.00; 28.00; 40.00; 27.90
2024-07-18 13:04:11; 47.00; 28.00; 40.00; 27.90
